geolod_id,entry_id,body,suffix,hypernym,ne_class,latitude,longitude,railway_class,institution_type
CWnIok,Ezf4ID,青山町,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.67306,136.177725,普通鉄道,民営鉄道
F8CWI3,9YvmcB,川合高岡,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.656405,136.43677000000002,普通鉄道,民営鉄道
IcO8wL,3FNniT,名張,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.621615000000006,136.095745,普通鉄道,民営鉄道
Lo0kks,JA44vp,伊賀上津,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.682559999999995,136.204305,普通鉄道,民営鉄道
OscwEb,LEbc4T,榊原温泉口,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.674835,136.348805,普通鉄道,民営鉄道
REoIsS,9JKlso,桔梗が丘,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.641185,136.11275999999998,普通鉄道,民営鉄道
UIAUgA,6lwBcU,伊勢中川,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.635315,136.47809999999998,普通鉄道,民営鉄道
XNI4yi,MAlKTV,鶴橋,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.665197500000005,135.530835,普通鉄道,民営鉄道
0YYiS0,4trG9E,今里,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.664725,135.54991,普通鉄道,民営鉄道
326uGI,BwyqRs,布施,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.664085,135.56357,普通鉄道,民営鉄道
6enIwr,GNfLY2,大阪上本町,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.665475,135.52131,普通鉄道,民営鉄道
9iuSO8,79qagy,法善寺,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.59519,135.626285,普通鉄道,民営鉄道
cuK68Q,Kg6tl3,関屋,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.553754999999995,135.66791999999998,普通鉄道,民営鉄道
fySgqx,GfKe2B,室生口大野,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.56612666666667,136.01527666666667,普通鉄道,民営鉄道
iC4sef,MVezL4,大和八木,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.5131825,135.7919175,普通鉄道,民営鉄道
lOgEyY,8FPIzR,榛原,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.529830000000004,135.954615,普通鉄道,民営鉄道
oSsQnF,Nxjt8z,三本松,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.57855,136.03584999999998,普通鉄道,民営鉄道
r4I4Go,GJbvJt,大和朝倉,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.516040000000004,135.86896666666667,普通鉄道,民営鉄道
u8QeY5,FqFvTj,大和高田,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.51978,135.74232333333333,普通鉄道,民営鉄道
xk6uOO,A6mIfe,堅下,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.58843,135.627315,普通鉄道,民営鉄道
AoeECw,6CPKQJ,二上,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.546565,135.68812,普通鉄道,民営鉄道
DsqQqd,4MdHUq,松塚,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.52059,135.761195,普通鉄道,民営鉄道
GEC2eV,KBrF8i,安堂,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.580200000000005,135.629115,普通鉄道,民営鉄道
JIOe2D,CYauWW,恩智,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.609875,135.62628,普通鉄道,民営鉄道
NU0qQl,BmZEac,長瀬,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.649855,135.57761,普通鉄道,民営鉄道
PYcCa3,HNIdTN,弥刀,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.6414,135.58339,普通鉄道,民営鉄道
SaoOYL,LeEDYl,久宝寺口,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.634585,135.590565,普通鉄道,民営鉄道
VeA0Nt,L7IRlv,耳成,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.512413333333335,135.81539,普通鉄道,民営鉄道
YiIa4a,EwwBiU,築山,駅,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.52633,135.73273,普通鉄道,民営鉄道
1uYooS,NucBiG,高安,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.619659999999996,135.624365,普通鉄道,民営鉄道
4y6AIB,HbdUZJ,桜井,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.513315,135.845955,普通鉄道,民営鉄道
7KnO2j,jXSidV,大阪教育大前,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.555515,135.64477,普通鉄道,民営鉄道
aOuYk0,LersMC,長谷寺,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.52685,135.90648,普通鉄道,民営鉄道
d0KcEJ,NgarF3,河内山本,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.627925,135.61917,普通鉄道,民営鉄道
g4Wosq,FpvXrt,近鉄下田,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.541394999999994,135.70438000000001,普通鉄道,民営鉄道
j84yg8,FYdo2p,五位堂,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.534684999999996,135.71819499999998,普通鉄道,民営鉄道
nkkNAR,ATGTMI,大福,駅,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.512835,135.82987,普通鉄道,民営鉄道
posWSy,MY2EXM,真菅,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.51959,135.772795,普通鉄道,民営鉄道
sAIacg,3Jq6zh,河内国分,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.566715,135.63573000000002,普通鉄道,民営鉄道
vEQkuX,NzQmLL,近鉄八尾,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.62983,135.603545,普通鉄道,民営鉄道
yQ6AQH,8aBn4b,俊徳道,駅/,近畿日本鉄道/大阪線,鉄道施設/鉄道駅,34.65858,135.571615,普通鉄道,民営鉄道
BUeK8o,6Kd2Sn,川西,駅/,近畿日本鉄道/長野線,鉄道施設/鉄道駅,34.49196499999999,135.59066,普通鉄道,民営鉄道
EYqWW6,3zSQhV,喜志,駅/,近畿日本鉄道/長野線,鉄道施設/鉄道駅,34.522645,135.607245,普通鉄道,民営鉄道
HaC8KO,7VPjGE,滝谷不動,駅/,近畿日本鉄道/長野線,鉄道施設/鉄道駅,34.481390000000005,135.586685,普通鉄道,民営鉄道
KeOkyw,ENBj8L,河内長野,駅/,近畿日本鉄道/長野線,鉄道施設/鉄道駅,34.451105,135.57315499999999,普通鉄道,民営鉄道
Mq0wSe,IsR8ES,汐ノ宮,駅/,近畿日本鉄道/長野線,鉄道施設/鉄道駅,34.46701,135.57911000000001,普通鉄道,民営鉄道
QucIGW,7ub8Mq,富田林,駅/,近畿日本鉄道/長野線,鉄道施設/鉄道駅,34.504335,135.60074,普通鉄道,民営鉄道
TGoUuD,7Pqauy,古市,駅/,近畿日本鉄道/長野線,鉄道施設/鉄道駅,34.554047499999996,135.6091225,普通鉄道,民営鉄道
WKA6il,CUejYq,富田林西口,駅/,近畿日本鉄道/長野線,鉄道施設/鉄道駅,34.500275,135.59628,普通鉄道,民営鉄道
ZOIgA3,DzRUW5,池の浦,駅/,近畿日本鉄道/鳥羽線,鉄道施設/鉄道駅,34.47913,136.81841,普通鉄道,民営鉄道
20YuUL,3ms9BD,鳥羽,駅/,近畿日本鉄道/鳥羽線,鉄道施設/鉄道駅,34.48725,136.841725,普通鉄道,民営鉄道
54aIKu,6D7tKA,宇治山田,駅/,近畿日本鉄道/鳥羽線,鉄道施設/鉄道駅,34.48831,136.7140225,普通鉄道,民営鉄道
8gnUyc,HP8ACY,五十鈴川,駅/,近畿日本鉄道/鳥羽線,鉄道施設/鉄道駅,34.476435,136.7273,普通鉄道,民営鉄道
bky6nT,4BI39m,朝熊,駅/,近畿日本鉄道/鳥羽線,鉄道施設/鉄道駅,34.4772225,136.757435,普通鉄道,民営鉄道
ewKiaB,M4wz5I,平端,駅/,近畿日本鉄道/天理線,鉄道施設/鉄道駅,34.60673,135.783104,普通鉄道,民営鉄道
hAWuYj,Gyz4Tq,前栽,駅,近畿日本鉄道/天理線,鉄道施設/鉄道駅,34.601145,135.81609,普通鉄道,民営鉄道
kE4EN1,94UhXS,二階堂,駅/,近畿日本鉄道/天理線,鉄道施設/鉄道駅,34.60203,135.79616,普通鉄道,民営鉄道
mQkS6J,8yYne9,天理,駅/,近畿日本鉄道/天理線,鉄道施設/鉄道駅,34.60119,135.82927999999998,普通鉄道,民営鉄道
qUs2oq,KU5EXM,佐味田川,駅/,近畿日本鉄道/田原本線,鉄道施設/鉄道駅,34.585205,135.73108000000002,普通鉄道,民営鉄道
t6IgI9,HD9ews,黒田,駅/,近畿日本鉄道/田原本線,鉄道施設/鉄道駅,34.56838333333334,135.77781666666667,普通鉄道,民営鉄道
waQq0Q,IQQ4Uv,新王寺,駅/,近畿日本鉄道/田原本線,鉄道施設/鉄道駅,34.59768,135.704705,普通鉄道,民営鉄道
zn6Gnz,L8jgFr,但馬,駅/,近畿日本鉄道/田原本線,鉄道施設/鉄道駅,34.569424999999995,135.76833499999998,普通鉄道,民営鉄道
CqeQEh,9Egp9P,箸尾,駅/,近畿日本鉄道/田原本線,鉄道施設/鉄道駅,34.57028,135.75126,普通鉄道,民営鉄道
Fuq2sY,IIPctc,西田原本,駅/,近畿日本鉄道/田原本線,鉄道施設/鉄道駅,34.55391,135.78955,普通鉄道,民営鉄道
IGCegG,4EPrY2,池部,駅/,近畿日本鉄道/田原本線,鉄道施設/鉄道駅,34.57877,135.737185,普通鉄道,民営鉄道
LKOq4o,ADWpXk,大輪田,駅/,近畿日本鉄道/田原本線,鉄道施設/鉄道駅,34.589169999999996,135.72038,普通鉄道,民営鉄道
OW0Co6,EpD3a7,桜,駅,近畿日本鉄道/湯の山線,鉄道施設/鉄道駅,34.996465,136.541755,普通鉄道,民営鉄道
R0cOcO,KgTCBH,高角,駅,近畿日本鉄道/湯の山線,鉄道施設/鉄道駅,34.983205,136.55446,普通鉄道,民営鉄道
Ucs2wx,iZwJhA,中菰野,駅/,近畿日本鉄道/湯の山線,鉄道施設/鉄道駅,35.012299999999996,136.504245,普通鉄道,民営鉄道
XgAcOe,HaAZD4,湯の山温泉,駅/,近畿日本鉄道/湯の山線,鉄道施設/鉄道駅,35.011605,136.473695,普通鉄道,民営鉄道
0kNoCW,LtDMTJ,伊勢川島,駅/,近畿日本鉄道/湯の山線,鉄道施設/鉄道駅,34.97766,136.56695000000002,普通鉄道,民営鉄道
3wYAWE,KtRNmD,菰野,駅/,近畿日本鉄道/湯の山線,鉄道施設/鉄道駅,35.00872,136.517355,普通鉄道,民営鉄道
6AaOgn,5JalC2,大羽根園,駅/,近畿日本鉄道/湯の山線,鉄道施設/鉄道駅,35.012555000000006,136.494205,普通鉄道,民営鉄道
9Nn044,6tBnLp,伊勢松本,駅/,近畿日本鉄道/湯の山線,鉄道施設/鉄道駅,34.969635,136.59073,普通鉄道,民営鉄道
cQycSN,FzfHmE,中川原,駅/,近畿日本鉄道/湯の山線,鉄道施設/鉄道駅,34.969325,136.60323499999998,普通鉄道,民営鉄道
f2KoGu,ECAiX4,近鉄四日市,駅/,近畿日本鉄道/湯の山線,鉄道施設/鉄道駅,34.966395000000006,136.61835,普通鉄道,民営鉄道
i6WA0c,8zk7KR,柏原南口,駅/,近畿日本鉄道/道明寺線,鉄道施設/鉄道駅,34.581625,135.624985,普通鉄道,民営鉄道
la4KiT,5KtcHx,道明寺,駅,近畿日本鉄道/道明寺線,鉄道施設/鉄道駅,34.568375,135.62023,普通鉄道,民営鉄道
onkYCC,Gf4d7G,柏原,駅/,近畿日本鉄道/道明寺線,鉄道施設/鉄道駅,34.5866075,135.62323,普通鉄道,民営鉄道
rqs8Uj,44sBQs,生駒,駅/,近畿日本鉄道/奈良線,鉄道施設/鉄道駅,34.6931,135.698055,普通鉄道,民営鉄道
uCIne1,BI5zAZ,石切,駅/,近畿日本鉄道/奈良線,鉄道施設/鉄道駅,34.684873333333336,135.65511444444445,普通鉄道,民営鉄道
xGQw2J,GB9crW,河内永和,駅/,近畿日本鉄道/奈良線,鉄道施設/鉄道駅,34.664245,135.57314,普通鉄道,民営鉄道
AS6NSs,5beW5a,河内花園,駅/,近畿日本鉄道/奈良線,鉄道施設/鉄道駅,34.662735,135.61843,普通鉄道,民営鉄道
DWeWa9,3zktPF,東生駒,駅/,近畿日本鉄道/奈良線,鉄道施設/鉄道駅,34.691903333333336,135.70958666666667,普通鉄道,民営鉄道
G0q8YR,EGsJZ3,額田,駅/,近畿日本鉄道/奈良線,鉄道施設/鉄道駅,34.675195,135.651115,普通鉄道,民営鉄道
JcGniz,fLpmq4,枚岡,駅/,近畿日本鉄道/奈良線,鉄道施設/鉄道駅,34.66954,135.648055,普通鉄道,民営鉄道
NgOw6h,C9QWqo,河内小阪,駅/,近畿日本鉄道/奈良線,鉄道施設/鉄道駅,34.66398,135.58132,普通鉄道,民営鉄道
Ps4KqZ,LYlrMD,若江岩田,駅/,近畿日本鉄道/奈良線,鉄道施設/鉄道駅,34.66311,135.60835500000002,普通鉄道,民営鉄道
SwcUIH,Ftmkzy,新大宮,駅/,近畿日本鉄道/奈良線,鉄道施設/鉄道駅,34.685424999999995,135.81068499999998,普通鉄道,民営鉄道
VIs82p,Ed2oU7,富雄,駅/,近畿日本鉄道/奈良線,鉄道施設/鉄道駅,34.694205,135.73473,普通鉄道,民営鉄道
YNAik6,BdyVwx,瓢箪山,駅/,近畿日本鉄道/奈良線,鉄道施設/鉄道駅,34.6620075,135.638975,普通鉄道,民営鉄道
1QNu8O,Mn4FeW,八戸ノ里,駅/,近畿日本鉄道/奈良線,鉄道施設/鉄道駅,34.663725,135.589415,普通鉄道,民営鉄道
42YGsw,J35Nej,学園前,駅/,近畿日本鉄道/奈良線,鉄道施設/鉄道駅,34.69701499999999,135.749805,普通鉄道,民営鉄道
76aUNf,AP9kFR,近鉄奈良,駅/,近畿日本鉄道/奈良線,鉄道施設/鉄道駅,34.68397,135.827855,普通鉄道,民営鉄道
ain6AX,DcIKpw,東花園,駅/,近畿日本鉄道/奈良線,鉄道施設/鉄道駅,34.662365,135.62679,普通鉄道,民営鉄道
dnyioE,GxhGjk,菖蒲池,駅/,近畿日本鉄道/奈良線,鉄道施設/鉄道駅,34.697925,135.761275,普通鉄道,民営鉄道
gyKucn,K2tizj,大和西大寺,駅/,近畿日本鉄道/奈良線,鉄道施設/鉄道駅,34.693650000000005,135.78307,普通鉄道,民営鉄道
jCWGw5,Fsx4IP,布施,駅/,近畿日本鉄道/奈良線,鉄道施設/鉄道駅,34.664085,135.56357,普通鉄道,民営鉄道
nG4QON,5TrGp6,小古曽,駅/,四日市あすなろう鉄道/内部線,鉄道施設/鉄道駅,34.928675,136.592245,普通鉄道,第三セクター
pSk48u,Key3XB,赤堀,駅/,四日市あすなろう鉄道/内部線,鉄道施設/鉄道駅,34.959225,136.610435,普通鉄道,第三セクター
sWseqb,CsgQxK,追分,駅,四日市あすなろう鉄道/内部線,鉄道施設/鉄道駅,34.933915,136.596135,普通鉄道,第三セクター
v8IsKU,Jh3lAm,南日永,駅/,四日市あすなろう鉄道/内部線,鉄道施設/鉄道駅,34.949905,136.601025,普通鉄道,第三セクター
ycUE4C,BsAZlW,泊,駅/,四日市あすなろう鉄道/内部線,鉄道施設/鉄道駅,34.940405,136.598475,普通鉄道,第三セクター
Bo6Sok,K9hjNx,日永,駅,四日市あすなろう鉄道/内部線,鉄道施設/鉄道駅,34.95596,136.604355,普通鉄道,第三セクター
Esi4c2,IJ2byo,内部,駅,四日市あすなろう鉄道/内部線,鉄道施設/鉄道駅,34.925533333333334,136.58695,普通鉄道,第三セクター
HwqeuJ,GoamUF,あすなろう四日市,駅/,四日市あすなろう鉄道/内部線,鉄道施設/鉄道駅,34.966975,136.618575,普通鉄道,第三セクター
KIGsOs,6hEMvB,当麻寺,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.516485,135.70584,普通鉄道,民営鉄道
MNOCCa,9tDZxd,河内松原,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.575495000000004,135.557415,普通鉄道,民営鉄道
QY4QWS,HLFAQA,土師ノ里,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.571615,135.615615,普通鉄道,民営鉄道
T2c0ez,FwUzc7,布忍,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.577844999999996,135.53941500000002,普通鉄道,民営鉄道
Weseyi,7BT5Px,高見ノ里,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.57518,135.546005,普通鉄道,民営鉄道
ZiAoQZ,LxkC6m,上ノ太子,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.532945,135.63765,普通鉄道,民営鉄道
2nNAaH,MwEfim,尺土,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.508545,135.72081,普通鉄道,民営鉄道
5yYNYp,EnsHNT,河堀口,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.64103,135.524245,普通鉄道,民営鉄道
8Ca0i7,IrR3ms,高鷲,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.57149,135.584515,普通鉄道,民営鉄道
bOnc6P,GBfxjr,大阪阿部野橋,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.645625,135.51451,普通鉄道,民営鉄道
eSyoUx,FyLKxH,橿原神宮前,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.48348,135.793105,普通鉄道,民営鉄道
h4OCKg,A5XqAo,磐城,駅,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.51129,135.710825,普通鉄道,民営鉄道
k8WN2X,7AKXQz,浮孔,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.49801,135.75486,普通鉄道,民営鉄道
mc8YQF,JxHJlX,今川,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.626305,135.531095,普通鉄道,民営鉄道
qokaEm,CDIxkt,河内天美,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.586056666666664,135.53543666666667,普通鉄道,民営鉄道
tswns4,Cg2szQ,恵我ノ荘,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.57356,135.57281999999998,普通鉄道,民営鉄道
wEIyNM,BfHeaq,坊城,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.49346,135.765155,普通鉄道,民営鉄道
zIUKAv,J9SEeu,藤井寺,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.571515000000005,135.594,普通鉄道,民営鉄道
CU6YUd,IyHTxo,駒ヶ谷,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.54569333333333,135.62207666666666,普通鉄道,民営鉄道
FYiaIV,LQAVWP,二上山,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.53867666666667,135.68657666666667,普通鉄道,民営鉄道
I2qk0C,6THGS8,針中野,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.617045,135.53305,普通鉄道,民営鉄道
LeGyQl,CglmBB,橿原神宮西口,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.486215,135.78133,普通鉄道,民営鉄道
OiOI82,9YJ7BA,矢田,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.605905,135.53295500000002,普通鉄道,民営鉄道
Ru4WsK,Anc2o4,二上神社口,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.53202,135.69407,普通鉄道,民営鉄道
Uyc6Ks,6s3nL9,高田市,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.506724,135.742966,普通鉄道,民営鉄道
XKsk4a,LWSQPw,北田辺,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.63203,135.52894,普通鉄道,民営鉄道
0OAunR,HE7PcC,道明寺,駅,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.568375,135.62023,普通鉄道,民営鉄道
3SNGGA,5PdyKl,古市,駅/,近畿日本鉄道/南大阪線,鉄道施設/鉄道駅,34.554047499999996,135.6091225,普通鉄道,民営鉄道
642Wwj,4gB76M,近鉄日本橋,駅/,近畿日本鉄道/難波線,鉄道施設/鉄道駅,34.666825,135.50623000000002,普通鉄道,民営鉄道
98a6O0,8Keo6w,大阪難波,駅/,阪神電気鉄道/阪神なんば線,鉄道施設/鉄道駅,34.66705666666667,135.49903,普通鉄道,民営鉄道
ckqk8I,7bEiPF,大阪上本町,駅/,近畿日本鉄道/難波線,鉄道施設/鉄道駅,34.66610384333333,135.51932927000001,普通鉄道,民営鉄道
foyuqp,3EFxF8,西日野,駅/,四日市あすなろう鉄道/八王子線,鉄道施設/鉄道駅,34.95295,136.59118999999998,普通鉄道,第三セクター
iAOIg8,LNMp2g,日永,駅,四日市あすなろう鉄道/八王子線,鉄道施設/鉄道駅,34.95596,136.604355,普通鉄道,第三セクター
lEWSyQ,3oc7YJ,伏屋,駅,近畿日本鉄道/名古屋線,鉄道施設/鉄道駅,35.14015,136.82782500000002,普通鉄道,民営鉄道
oI84nx,GDtC4n,近鉄名古屋,駅/,近畿日本鉄道/名古屋線,鉄道施設/鉄道駅,35.16936,136.88375,普通鉄道,民営鉄道
rUkgaf,MdsNc3,烏森,駅/,近畿日本鉄道/名古屋線,鉄道施設/鉄道駅,35.152815000000004,136.86381,普通鉄道,民営鉄道
vYwsYX,FWzFMw,近鉄八田,駅/,近畿日本鉄道/名古屋線,鉄道施設/鉄道駅,35.149525,136.85433849999998,普通鉄道,民営鉄道
xaIEiF,EQPLkY,黄金,駅,近畿日本鉄道/名古屋線,鉄道施設/鉄道駅,35.156274999999994,136.87080500000002,普通鉄道,民営鉄道
AeUQ6m,96de2x,米野,駅/,近畿日本鉄道/名古屋線,鉄道施設/鉄道駅,35.16126,136.87962,普通鉄道,民営鉄道
Dq64q5,AHKtHZ,伊勢朝日,駅/,近畿日本鉄道/名古屋線,鉄道施設/鉄道駅,35.038255,136.66887,普通鉄道,民営鉄道
GuigeM,JfAhJ5,近鉄長島,駅/,近畿日本鉄道/名古屋線,鉄道施設/鉄道駅,35.097629999999995,136.69608,普通鉄道,民営鉄道
Jyqqwv,Ih5YS6,近鉄富田,駅/,近畿日本鉄道/名古屋線,鉄道施設/鉄道駅,35.0064725,136.64938,普通鉄道,民営鉄道
NKGEnd,GcViEK,佐古木,駅/,近畿日本鉄道/名古屋線,鉄道施設/鉄道駅,35.119479999999996,136.752305,普通鉄道,民営鉄道
POOOEV,8QshWg,益生,駅/,近畿日本鉄道/名古屋線,鉄道施設/鉄道駅,35.057784999999996,136.678585,普通鉄道,民営鉄道
S042YD,6WCf6Y,近鉄蟹江,駅/,近畿日本鉄道/名古屋線,鉄道施設/鉄道駅,35.12965,136.79521499999998,普通鉄道,民営鉄道
V4geNl,6Xzell,川原町,駅/,近畿日本鉄道/名古屋線,鉄道施設/鉄道駅,34.9773025,136.6233075,普通鉄道,民営鉄道
YgsqA3,FAIQjR,霞ヶ浦,駅/,近畿日本鉄道/名古屋線,鉄道施設/鉄道駅,34.993433333333336,136.63691666666668,普通鉄道,民営鉄道
1kECUL,LlsVPG,川越富洲原,駅/,近畿日本鉄道/名古屋線,鉄道施設/鉄道駅,35.016245,136.65976,普通鉄道,民営鉄道
